smiles,target_name,pActivity,activity_nM,target_chembl_id
CCCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1,KCNH2,4.853871964321762,14000.0,CHEMBL240
CCCCC(=O)c1nc(N)c2cnn(Cc3ccc(CN4CCCC4)cc3)c2n1,CYP2D6,4.795880017344075,16000.0,CHEMBL289
CCCCC(=O)c1nc(N)c2cnn(Cc3ccc(CN4CCCC4)cc3)c2n1,CYP3A4,4.795880017344075,16000.0,CHEMBL340
CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,EGFR,4.872895201635193,13400.0,CHEMBL203
CCCCC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,KCNH2,4.443697499232713,36000.0,CHEMBL240
CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(OC)nc1,KCNH2,6.0,1000.0,CHEMBL240
CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,EGFR,5.886056647693163,1300.0,CHEMBL203
CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,KCNH2,6.823908740944319,150.0,CHEMBL240
CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,KCNH2,5.356547323513812,4400.0,CHEMBL240
CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C,KCNH2,5.70071066591232,1992.0,CHEMBL240
CCCCCCC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,KCNH2,4.560667306169737,27500.0,CHEMBL240
CCCCCCCC(F)(F)CCCCCC/C=C/[C@H](C(O)N[C@@H](Cc1ccc(OCCCC)cc1)C(=O)O)[C@@](O)(CCOC)C(=O)O,CYP3A4,4.859301489075622,14000.0,CHEMBL340
CCCCCCCC(F)(F)CCCCCC/C=C/[C@H](C(O)N[C@@H](Cc1ccc(OCCCC)cc1)C(=O)OC)[C@@](O)(CCOC)C(=O)O,CYP3A4,4.773938040775478,17850.0,CHEMBL340
CCCCCCCCCCCC(=O)OCC(CCP(=O)(O)OCCNC(=O)c1ccc(Cn2c(=O)[nH]c3c(N)nc(OCCOC)nc32)cc1)OC(=O)CCCCCCCCCCC,CYP3A4,4.866461091629782,13600.0,CHEMBL340
CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)c1ccc(Cn2c(=O)[nH]c3c(N)nc(OCCOC)nc32)cc1)OC(=O)CCCCCCCCCCC,CYP2D6,4.173925197299174,67000.0,CHEMBL289
CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)c1ccc(Cn2c(=O)[nH]c3c(N)nc(OCCOC)nc32)cc1)OC(=O)CCCCCCCCCCC,CYP3A4,4.866461091629782,13600.0,CHEMBL340
CCCCCCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,5.8696662315049934,1350.0,CHEMBL203
CCCCCCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,5.798876102792621,1589.0,CHEMBL203
CCCCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,6.333482019445119,464.0,CHEMBL203
CCCCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,6.1598939055432425,692.0,CHEMBL203
CCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,7.455931955649724,35.0,CHEMBL203
CCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,7.318758762624412,48.0,CHEMBL203
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],EGFR,5.459420283495546,3472.0,CHEMBL203
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],HTR2B,5.244887733604928,5690.0,CHEMBL1833
CCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,EGFR,6.500312917381596,316.0,CHEMBL203
CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,EGFR,4.565431095965801,27200.0,CHEMBL203
