smiles,pred_pActivity,pred_uncertainty,pred_conservative,pred_offmax,selectivity,makeability,combined_score,parent_smiles
Cc1ccc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2c1,7.3803773,4.7683716e-07,7.380377,5.5857797,1.7945976,0.9166666666666667,0.7885461,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CCON1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(-c5ccccc5)c4)c3c2)CC1,7.6579676,4.7683716e-07,7.657967,5.9290967,1.7288709,0.8611111111111112,0.78834116,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CNc1ccc2c(Nc3cccc(C(C)C)c3)ncnc2c1,7.73192,4.7683716e-07,7.7319193,6.1461577,1.585762,0.9166666666666667,0.78785014,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CCc1cc2c(Nc3cccc(-c4ccccn4)c3)ncnc2cn1,7.3827944,4.7683716e-07,7.382794,5.552467,1.8303275,0.888888888888889,0.7876267,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
c1ccc(-c2cc3c(Nc4cccc(-c5ccccn5)c4)ncnc3cn2)cc1,7.432681,4.7683716e-07,7.4326806,5.5864167,1.8462644,0.8611111111111112,0.7873488,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
N#Cc1cccc(Nc2ncnc3cc(Cl)ncc23)c1,7.426285,0.0,7.426285,5.6791525,1.7471323,0.9166666666666667,0.7866883,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
Cc1ccc2c(Nc3cccc(-c4ccccn4)c3)ncnc2c1,7.414056,0.0,7.414056,5.614172,1.7998838,0.888888888888889,0.78652596,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CS(=O)(=O)c1cccc(Nc2ncnc3cc(Cl)ccc23)c1,7.256836,0.0,7.256836,5.4323916,1.8244443,0.9166666666666667,0.78498065,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CCc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4CC)ccc23)c1,7.659976,0.0,7.659976,6.023326,1.6366501,0.888888888888889,0.78453904,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
CON1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(S(C)(=O)=O)c4)c3c2)CC1,7.4870214,4.7683716e-07,7.487021,5.7519665,1.735055,0.888888888888889,0.7845017,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CC(C)c1cc2c(Nc3cccc(F)c3)ncnc2cn1,7.5601053,0.0,7.5601053,5.917605,1.6425004,0.9166666666666667,0.7842241,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CNc1ccc2c(Nc3cccc(-c4ccccc4)c3)ncnc2c1,7.6414747,0.0,7.6414747,5.9988737,1.642601,0.888888888888889,0.7841347,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
COc1cccc(Nc2ncnc3cnc(Br)cc23)c1,7.72948,4.7683716e-07,7.7294793,6.187071,1.542409,0.9166666666666667,0.7839347,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CNc1cccc(Nc2ncnc3cc(C(C)C)ncc23)c1,7.629012,0.0,7.629012,6.0295405,1.5994716,0.9166666666666667,0.7839044,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CN(C)c1ccc2c(Nc3cccc(-c4ccccc4)c3)ncnc2c1,7.5012107,0.0,7.5012107,5.7862673,1.7149434,0.888888888888889,0.78345144,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CCc1cccc(Nc2ncnc3cc(F)ccc23)c1,7.445006,4.7683716e-07,7.4450054,5.7495937,1.6954122,0.9166666666666667,0.7830988,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
Clc1ccc2cncnc2c1,7.6532226,4.7683716e-07,7.653222,6.1251616,1.5280609,0.9444444444444444,0.7830331,Nc1ccc2cncnc2c1
Cc1cccc(Nc2ncnc3cnc(C(C)C)cc23)c1,7.543049,0.0,7.543049,5.9060817,1.6369672,0.9166666666666667,0.7828871,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CC(C)c1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(Cl)CC4)cc23)c1,7.7117515,0.0,7.7117515,6.1259212,1.5858302,0.888888888888889,0.78268105,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CC(C)c1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,7.4937887,4.7683716e-07,7.4937882,5.8388586,1.6549301,0.9166666666666667,0.7819958,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CS(=O)(=O)c1cccc(Nc2ncnc3cc(-c4ccccc4)ccc23)c1,7.282683,4.7683716e-07,7.2826824,5.4595127,1.8231702,0.888888888888889,0.7819948,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
CCOc1ccc2cncnc2c1,7.556529,0.0,7.556529,5.989153,1.5673761,0.9444444444444444,0.78163856,Nc1ccc2cncnc2c1
COc1cc2ncnc(Nc3cccc(F)c3)c2cn1,7.4816947,0.0,7.4816947,5.827996,1.6536989,0.9166666666666667,0.78128344,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CN(C)c1cccc(Nc2ncnc3cc(F)ccc23)c1,7.356511,4.7683716e-07,7.3565106,5.633211,1.7233,0.9166666666666667,0.7811142,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
Cc1ccc2cncnc2c1,7.771199,4.7683716e-07,7.7711987,6.335639,1.4355602,0.9444444444444444,0.7808381,Nc1ccc2cncnc2c1
COc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4-c4cnccn4)ccc23)c1,7.7264915,0.0,7.7264915,6.123861,1.6026306,0.8611111111111112,0.7807214,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
Brc1cccc(Nc2ncnc3cnc(-c4ccccc4)cc23)c1,7.452634,4.7683716e-07,7.4526334,5.741906,1.7107277,0.888888888888889,0.78065366,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CC(C)c1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCCCC4)cc23)c1,7.7117515,0.0,7.7117515,6.1551747,1.5565767,0.888888888888889,0.7801214,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CCc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,7.464872,0.0,7.464872,5.8280888,1.6367831,0.9166666666666667,0.77896214,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
Brc1cc2c(Nc3cccc(-c4cnccn4)c3)ncnc2cn1,7.2752867,0.0,7.2752867,5.483951,1.7913356,0.888888888888889,0.7788396,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CC(C)c1cccc(Nc2ncnc3cc(Cl)ccc23)c1,7.485573,0.0,7.485573,5.8620563,1.6235166,0.9166666666666667,0.77883637,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CCc1cccc(Nc2ncnc3cc(C)ccc23)c1,7.427949,0.0,7.427949,5.77482,1.6531291,0.9166666666666667,0.7785463,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CC(C)c1cccc(Nc2ncnc3cc(F)ccc23)c1,7.5308104,0.0,7.5308104,5.9377904,1.59302,0.9166666666666667,0.77842975,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CNc1cccc(Nc2ncnc3cc(-c4ccccc4)ccc23)c1,7.5996947,4.7683716e-07,7.5996943,5.9988737,1.600821,0.888888888888889,0.7783899,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CCOc1ccc2c(Nc3cccc(-c4ccccn4)c3)ncnc2c1,7.3226686,4.7683716e-07,7.322668,5.565008,1.7576604,0.888888888888889,0.778262,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CC(C)c1cccc(Nc2ncnc3cc(Br)ccc23)c1,7.6030474,0.0,7.6030474,6.0550117,1.5480356,0.9166666666666667,0.7781055,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
Clc1cc2c(Nc3cccc(-c4cnccn4)c3)ncnc2cn1,7.2681913,0.0,7.2681913,5.4822984,1.785893,0.888888888888889,0.7780086,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CCN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(F)c4)c3c2)CC1,7.5176554,0.0,7.5176554,5.8772464,1.640409,0.888888888888889,0.7777519,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
Cc1cccc(Nc2ncnc3cc(S(C)(=O)=O)ccc23)c1,7.3803773,4.7683716e-07,7.380377,5.710486,1.6698914,0.9166666666666667,0.7776343,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CCOc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4C(C)C)ccc23)c1,7.755639,4.7683716e-07,7.7556386,6.2526193,1.5030198,0.888888888888889,0.7776295,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
N#Cc1cc2c(Nc3cccc(-c4cnccn4)c3)ncnc2cn1,7.3035216,4.7683716e-07,7.303521,5.547707,1.7558146,0.888888888888889,0.7771431,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
N#Cc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCCCC4)cc23)c1,7.6117945,4.7683716e-07,7.611794,6.0382624,1.5735321,0.888888888888889,0.7766071,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CC(C)c1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(C#N)CC4)cc23)c1,7.594471,0.0,7.594471,6.0125246,1.5819464,0.888888888888889,0.7764772,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CCc1cccc(Nc2ncnc3cc(C#N)ncc23)c1,7.402606,4.7683716e-07,7.4026055,5.7612715,1.6413345,0.9166666666666667,0.776247,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CCOc1nccn1CCCCOc1ccc2c(Nc3cccc(C(C)C)c3)ncnc2c1,7.7321,4.7683716e-07,7.7320995,6.2315893,1.5005107,0.888888888888889,0.77623296,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cn1,7.436381,0.0,7.436381,5.7672935,1.6690874,0.888888888888889,0.77619755,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CCc1ccc2cncnc2c1,7.484153,0.0,7.484153,5.9376535,1.5464993,0.9444444444444444,0.776193,Nc1ccc2cncnc2c1
CNc1cccc(Nc2ncnc3cc(-c4ccccc4)ncc23)c1,7.568822,4.7683716e-07,7.5688214,5.978701,1.5901208,0.888888888888889,0.77590996,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CC(C)c1ccc2c(Nc3cccc(F)c3)ncnc2c1,7.505713,4.7683716e-07,7.5057125,5.9377904,1.5679226,0.9166666666666667,0.7749788,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
N#Cc1cccc(Nc2ncnc3cnc(-c4cnccn4)cc23)c1,7.316058,0.0,7.316058,5.5940833,1.7219748,0.888888888888889,0.77480906,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CN(C)c1ccc2cncnc2c1,7.532981,4.7683716e-07,7.5329804,6.031129,1.501852,0.9444444444444444,0.7747277,Nc1ccc2cncnc2c1
CCOc1cccc(Nc2ncnc3cc(OC)ccc23)c1,7.6867995,4.7683716e-07,7.686799,6.2253556,1.4614439,0.9166666666666667,0.77471626,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CCON1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(NC)c4)c3c2)CC1,7.599931,4.7683716e-07,7.5999303,6.041304,1.5586267,0.888888888888889,0.77470964,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CNc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(NC)CC4)cc23)c1,7.6254845,0.0,7.6254845,6.0825424,1.542942,0.888888888888889,0.774615,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CCOc1cccc(Nc2ncnc3cnc(-c4cccnc4)cc23)c1,7.238368,4.7683716e-07,7.2383676,5.4745817,1.7637863,0.888888888888889,0.774583,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
Cc1cccc(Nc2ncnc3cc(C(C)C)ccc23)c1,7.488656,0.0,7.488656,5.9170346,1.5716214,0.9166666666666667,0.7744497,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
c1ccc(-c2cccc(Nc3ncnc4cc(-c5ccccc5)ncc34)c2)cc1,7.4481325,0.0,7.4481325,5.758907,1.6892257,0.8611111111111112,0.77438056,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
c1ccc(-c2cccc(Nc3ncnc4cc(OCCCCn5ccnc5-c5cnccn5)ccc34)c2)nc1,7.624652,4.7683716e-07,7.6246514,5.938646,1.6860061,0.8033333333333333,0.7742581,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
CCOc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(c5ccccc5)CC4)cc23)c1,7.55597,4.7683716e-07,7.5559697,5.9311743,1.6247959,0.8611111111111112,0.77413476,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CCOc1cc2c(Nc3cccc(OC)c3)ncnc2cn1,7.821364,0.0,7.821364,6.448642,1.3727221,0.9166666666666667,0.7736814,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CN(C)c1cccc(Nc2ncnc3cc(Cl)ccc23)c1,7.311273,0.0,7.311273,5.6519065,1.6593666,0.9166666666666667,0.77325827,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CCc1cccc(Nc2ncnc3cc(C(C)C)ncc23)c1,7.4834795,0.0,7.4834795,5.92331,1.5601697,0.9166666666666667,0.7731888,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CCN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(NC)c4)c3c2)CC1,7.599931,4.7683716e-07,7.5999303,6.061748,1.5381827,0.888888888888889,0.77292085,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
COc1cccc(Nc2ncnc3cnc(OC)cc23)c1,7.7471266,4.7683716e-07,7.747126,6.3429723,1.4041543,0.9166666666666667,0.77271974,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CNc1nccn1CCCCOc1ccc2c(Nc3cccc(-c4cccnc4)c3)ncnc2c1,7.6467223,4.7683716e-07,7.646722,6.0936275,1.5530949,0.8611111111111112,0.77239853,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
CNc1ccc2c(Nc3cccc(N(C)C)c3)ncnc2c1,7.405677,4.7683716e-07,7.4056764,5.8104,1.5952768,0.9166666666666667,0.7723705,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
Brc1ccc2c(Nc3cccc(-c4ccccn4)c3)ncnc2c1,7.3118105,0.0,7.3118105,5.6231227,1.6886878,0.888888888888889,0.77168405,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CC(C)c1cccc(Nc2ncnc3cc(-c4cnccn4)ccc23)c1,7.3715906,4.7683716e-07,7.37159,5.723509,1.6480818,0.888888888888889,0.77112,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
N#Cc1cc2c(Nc3cccc(-c4ccccc4)c3)ncnc2cn1,7.400069,0.0,7.400069,5.76981,1.630259,0.888888888888889,0.7709845,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
Cc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(c5ccccn5)CC4)cc23)c1,7.500599,0.0,7.500599,5.883552,1.6170468,0.8611111111111112,0.77068824,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CCOc1ccc2c(Nc3cccc(-c4cnccn4)c3)ncnc2c1,7.285899,4.7683716e-07,7.2858987,5.5954175,1.6904817,0.888888888888889,0.77054536,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
CC(C)c1ccc2c(Nc3cccc(-c4ccccn4)c3)ncnc2c1,7.4201217,4.7683716e-07,7.420121,5.809515,1.6106067,0.888888888888889,0.7702674,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CNc1cccc(Nc2ncnc3cc(C(C)C)ccc23)c1,7.5999985,0.0,7.5999985,6.1461577,1.4538407,0.9166666666666667,0.76971096,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CN(C)c1ccc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2c1,7.151387,0.0,7.151387,5.4425898,1.7087975,0.9166666666666667,0.7695891,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CC(C)c1cc2c(Nc3cccc(-c4cnccn4)c3)ncnc2cn1,7.3406057,4.7683716e-07,7.3406053,5.6926985,1.6479073,0.888888888888889,0.76955545,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
COc1cccc(Nc2ncnc3cnc(S(C)(=O)=O)cc23)c1,7.565899,0.0,7.565899,6.101853,1.464046,0.9166666666666667,0.76889896,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CCc1cc2c(Nc3cccc(-c4ccccc4)c3)ncnc2cn1,7.3450737,0.0,7.3450737,5.7133713,1.6317024,0.888888888888889,0.768361,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(-c4ccccc4)c3)c2c1,7.6048613,0.0,7.6048613,6.0744867,1.5303745,0.8611111111111112,0.7683175,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
Brc1cccc(Nc2ncnc3cc(-c4cnccn4)ccc23)c1,7.3749113,4.7683716e-07,7.374911,5.7635694,1.611342,0.888888888888889,0.7680713,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
CCc1cccc(Nc2ncnc3cc(Br)ccc23)c1,7.4256144,0.0,7.4256144,5.891441,1.5341735,0.9166666666666667,0.7680209,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
Cc1cc2c(Nc3cccc(-c4cccnc4)c3)ncnc2cn1,7.157346,0.0,7.157346,5.4230733,1.7342725,0.888888888888889,0.76794946,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CC(C)c1ccc2c(Nc3cccc(-c4cnccn4)c3)ncnc2c1,7.346492,4.7683716e-07,7.3464913,5.723509,1.622983,0.888888888888889,0.7676689,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CN(C)c1ccc2c(Nc3cccc(-c4cnccn4)c3)ncnc2c1,7.138501,0.0,7.138501,5.3975587,1.7409425,0.888888888888889,0.7675909,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC
CN(C)c1cccc(Nc2ncnc3cnc(-c4ccccn4)cc23)c1,7.2238398,0.0,7.2238398,5.532979,1.6908607,0.888888888888889,0.76747566,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(C#N)c4)c3c2)CC1,7.482553,4.7683716e-07,7.4825525,5.9406414,1.5419116,0.888888888888889,0.7673782,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CCOc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4-c4ccccn4)ccc23)c1,7.6867957,0.0,7.6867957,6.214174,1.4726219,0.8611111111111112,0.76736087,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
Brc1cc2c(Nc3cccc(-c4ccccc4)c3)ncnc2cn1,7.304635,4.7683716e-07,7.3046346,5.662516,1.6421189,0.888888888888889,0.7672505,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
Fc1ccc2cncnc2c1,7.7987947,0.0,7.7987947,6.535161,1.2636337,0.9444444444444444,0.76717436,Nc1ccc2cncnc2c1
CNc1ccc2c(Nc3cccc(-c4cnccn4)c3)ncnc2c1,7.236398,4.7683716e-07,7.2363977,5.557688,1.67871,0.888888888888889,0.7670403,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
c1ccc(-c2cccc(Nc3ncnc4cnc(-c5ccccc5)cc34)c2)cc1,7.3945594,0.0,7.3945594,5.758907,1.6356525,0.8611111111111112,0.76701427,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
N#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4-c4cccnc4)ccc23)c1,7.486267,0.0,7.486267,5.9068437,1.5794234,0.8611111111111112,0.7666796,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
CCc1ccc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2c1,7.3090363,0.0,7.3090363,5.7270722,1.581964,0.9166666666666667,0.7663737,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
Fc1cc2c(Nc3cccc(-c4ccccc4)c3)ncnc2cn1,7.321691,0.0,7.321691,5.699763,1.6219282,0.888888888888889,0.7663366,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.377623,4.7683716e-07,7.3776226,5.8454285,1.5321946,0.9166666666666667,0.7654481,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
Fc1cccc(Nc2ncnc3cnc(-c4ccccc4)cc23)c1,7.3073106,0.0,7.3073106,5.689724,1.6175866,0.888888888888889,0.7652377,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCc1ccc2c(Nc3cccc(-c4cnccn4)c3)ncnc2c1,7.312476,4.7683716e-07,7.3124757,5.700437,1.6120391,0.888888888888889,0.76501054,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
COc1cccc(Nc2ncnc3cnc(F)cc23)c1,7.7964416,0.0,7.7964416,6.5113015,1.28514,0.9166666666666667,0.7647718,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
Fc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.2922544,4.7683716e-07,7.292254,5.719039,1.5732155,0.9166666666666667,0.764769,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
c1ccc(-c2cccc(Nc3ncnc4cnc(-c5ccccn5)cc34)c2)nc1,7.239896,4.7683716e-07,7.2398953,5.542187,1.6977086,0.8611111111111112,0.7647109,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
c1ccc(-c2nccn2CCCCOc2ccc3c(Nc4cccc(-c5cccnc5)c4)ncnc3c2)nc1,7.491759,0.0,7.491759,5.843283,1.6484756,0.8033333333333333,0.76432955,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
CNc1ccc2ncnc(Nc3cccc(S(C)(=O)=O)c3)c2c1,7.2036715,0.0,7.2036715,5.5870786,1.6165929,0.9166666666666667,0.7641355,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CNc1cccc(Nc2ncnc3cc(OC)ccc23)c1,7.5405474,0.0,7.5405474,6.1179132,1.4226341,0.9166666666666667,0.76400787,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
CC(C)c1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(c5cnccn5)CC4)cc23)c1,7.538768,4.7683716e-07,7.5387673,6.0228333,1.5159345,0.8611111111111112,0.76374924,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CCc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCCCC4)cc23)c1,7.4474993,4.7683716e-07,7.447499,5.927164,1.5203352,0.888888888888889,0.76373756,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
O=C(CCN1CCN(Br)CC1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.65542,4.7683716e-07,7.6554193,6.2607546,1.3946652,0.888888888888889,0.76313746,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
COc1cccc(Nc2ncnc3cc(N(C)C)ccc23)c1,7.5497117,4.7683716e-07,7.549711,6.1434913,1.4062204,0.9166666666666667,0.7630298,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
CCOc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(S(C)(=O)=O)CC4)cc23)c1,7.43065,0.0,7.43065,5.9155045,1.5151458,0.888888888888889,0.7624411,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
CC(C)c1cccc(Nc2ncnc3cnc(Br)cc23)c1,7.3457017,4.7683716e-07,7.345701,5.8388586,1.5068431,0.9166666666666667,0.7616338,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CNc1ccc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2c1,7.1846557,0.0,7.1846557,5.5870786,1.5975771,0.9166666666666667,0.7615208,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CS(=O)(=O)c1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(c5cnccn5)CC4)cc23)c1,7.409604,0.0,7.409604,5.846201,1.5634031,0.8611111111111112,0.7614446,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
Clc1cccc(Nc2ncnc3cc(-c4ccccn4)ccc23)c1,7.233213,0.0,7.233213,5.618355,1.6148582,0.888888888888889,0.7612941,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CNc1cccc(Nc2ncnc3cc(C#N)ccc23)c1,7.3167624,0.0,7.3167624,5.8047605,1.512002,0.9166666666666667,0.7606383,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CC(C)c1cc2ncnc(Nc3cccc(-c4cnccn4)c3)c2cn1,7.274518,0.0,7.274518,5.6926985,1.5818195,0.888888888888889,0.7604685,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CS(=O)(=O)c1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCN(c5cccnc5)CC4)cc23)c1,7.3442674,0.0,7.3442674,5.756622,1.5876455,0.8611111111111112,0.760299,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
