smiles,pred_pActivity,pred_uncertainty,pred_conservative,pred_offmax,selectivity,makeability,combined_score,parent_smiles
CS(=O)(=O)c1cccc(Nc2ncnc3cc4[nH]c(S(C)(=O)=O)nc4cc23)c1,7.768186720686742,0.07595965794591412,7.730206891713785,6.953797268947737,0.8143894517390056,0.888888888888889,0.7034463612126468,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CS(=O)(=O)c1cccc(Nc2ncnc3cc4[nH]c(C#N)nc4cc23)c1,7.904286370710068,0.07508473085348072,7.866744005283327,7.231230845822054,0.6730555248880137,0.888888888888889,0.7031629652655393,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
c1ccc(-c2ccc(Nc3ncnc4cc(-c5ccccc5)ccc34)cc2)cc1,7.390874303476508,0.047524191299812515,7.367112207826602,6.097041841195102,1.2938324622814061,0.8311111111111111,0.7025846299615457,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
COc1cccc(Nc2ncnc3cnc(F)cc23)c1,7.901488308358625,0.07532175496642207,7.863827430875414,7.302760686006396,0.5987276223522295,0.9166666666666667,0.7024974079211073,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
COc1cccc(Nc2ncnc3cnc(C)cc23)c1,7.899264486112093,0.1063884110633181,7.8460702805804345,7.275179694883657,0.6240847912284364,0.9166666666666667,0.7023899092806172,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
c1ccc(-c2ccc3cncnc3c2)nc1,7.421126271156055,0.10040521001688263,7.370923666147614,6.329542171596602,1.0915840995594532,0.9166666666666667,0.7020241376688752,Nc1ccc2cncnc2c1
Cc1cccc(Nc2ncnc3cc4[nH]c(-c5cccnc5)nc4cc23)c1,7.964929045283438,0.0867318307659377,7.921563129900469,7.225345109428043,0.7395839358553946,0.8311111111111111,0.7018621364495468,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CNc1ccc(Nc2ncnc3cc(F)ccc23)cc1,7.4520152784929845,0.13356662714719914,7.3852319649193845,6.372420545252957,1.079594733240027,0.9166666666666667,0.7015472943759532,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CCOc1ccc(Nc2ncnc3cc(OCC)ccc23)cc1,7.411524664348664,0.056939001230026445,7.383055163733651,6.356633526526707,1.054891137821957,0.9166666666666667,0.7013040375741626,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
Cc1cc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2cn1,7.9158885646852735,0.05067754865752432,7.890549790356511,7.374398900068705,0.5414896646165683,0.9166666666666667,0.7010522618984889,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
Cc1cccc(Nc2ncnc3cc(S(C)(=O)=O)ccc23)c1,7.464884929533082,0.053670561447137825,7.438049648809513,6.4700635571531055,0.9948213723799766,0.9166666666666667,0.7010481157972093,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
CC(C)c1ccc2c(Nc3ccc(-c4ccccc4)cc3)ncnc2c1,7.347173947746533,0.0405451087416898,7.326901393375689,6.178556244967731,1.1686177027788025,0.888888888888889,0.7010430560540823,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CN(C)c1cc2ncnc(Nc3cccc(S(C)(=O)=O)c3)c2cn1,7.569761714289406,0.06030875090382926,7.539607338837492,6.682048291776764,0.8877134225126424,0.9166666666666667,0.7005767585049366,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
c1ccc(-c2ccc3cncnc3c2)cc1,7.337438930068954,0.0639320335037452,7.3054729133170815,6.215429699291883,1.1220092307770706,0.9166666666666667,0.7005189083776894,Nc1ccc2cncnc2c1
c1cncc(-c2ccc(Nc3ncnc4cc(-c5cccnc5)ccc34)cc2)c1,7.633107573002258,0.07100556645635624,7.5976047897740795,6.598310930997471,1.0347966420047872,0.8311111111111111,0.7003604017817893,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CCc1cccc(Nc2ncnc3cc4[nH]c(-c5cccnc5)nc4cc23)c1,7.980290488790682,0.05039376813940839,7.955093604720978,7.31654752655872,0.6637429622319617,0.8311111111111111,0.6998990689486115,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
COc1cc2c(Nc3cccc(N(C)C)c3)ncnc2cn1,7.828923657673468,0.03254529835585828,7.812651008495539,7.240408690566179,0.5885149671072893,0.9166666666666667,0.6994626491310044,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
COc1ccc2c(Nc3ccc(C)cc3)ncnc2c1,7.274373870185206,0.08134098748943053,7.233703376440491,6.108532842018039,1.1658410281671676,0.9166666666666667,0.6984463817725519,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,7.874944713304918,0.034089582033003774,7.857899922288417,7.355542576565472,0.5194021367394468,0.9166666666666667,0.6979421990261226,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCc1cc2ncnc(Nc3cccc(S(C)(=O)=O)c3)c2cn1,7.516947259459407,0.034705857626163475,7.4995943306463255,6.640610891394414,0.8763363680649929,0.9166666666666667,0.6978449338389668,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
COc1cccc(Nc2ncnc3cnc(OC)cc23)c1,7.84013408364771,0.09683502349068861,7.7917165719023656,7.243042631520764,0.5970914521269464,0.9166666666666667,0.6974848448113817,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
COc1cc2c(Nc3cccc(C#N)c3)ncnc2cn1,7.86839481031217,0.07795808110305842,7.82941576976064,7.31551722723704,0.55287758307513,0.9166666666666667,0.6974316205315534,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CN(C)c1cccc(Nc2ncnc3cc4[nH]c(Br)nc4cc23)c1,7.697121724101161,0.053312695154222996,7.67046537652405,6.936274939949352,0.7608467841518092,0.888888888888889,0.6967907303414329,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
COc1cccc(Nc2ncnc3cc4[nH]c(N(C)C)nc4cc23)c1,7.658056870039763,0.07435889425091208,7.620877422914307,6.845623323060058,0.8124335469797055,0.888888888888889,0.6965210396845045,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CCOc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,7.8574778231595825,0.05190947092042712,7.831523087699369,7.33438215179971,0.5230956713598722,0.9166666666666667,0.6961903698614447,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CS(=O)(=O)c1cccc(Nc2ncnc3cnc(F)cc23)c1,7.94785954181115,0.054327818849654756,7.920695632386322,7.51478774392088,0.4330717978902703,0.9166666666666667,0.696091817788856,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
