smiles,target_name,pActivity,activity_nM,target_chembl_id
COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,EGFR,8.0,10.0,CHEMBL203
COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,ERBB4,7.958607314841775,11.0,CHEMBL3009
COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,EGFR,6.35261702988538,444.0,CHEMBL203
COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,EGFR,7.017728766960431,96.0,CHEMBL203
COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,EGFR,6.455931955649724,350.0,CHEMBL203
COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,EGFR,6.2441251443275085,570.0,CHEMBL203
COc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc4c(c3)OCCO4)n2)cc1,ERBB2,5.8794260687941495,1320.0,CHEMBL1824
COc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc4c(c3)OCO4)n2)cc1,ERBB2,6.070581074285707,850.0,CHEMBL1824
COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,ERBB2,6.040958607678906,910.0,CHEMBL1824
COc1ccc(/C=C(\C#N)C(=O)O)cc1,EGFR,3.079354998593212,833000.0,CHEMBL203
COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,EGFR,6.154901959985743,700.0,CHEMBL203
COc1ccc(/C=C/C(=O)Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)cc1OC,ERBB2,5.908684840302778,1234.0,CHEMBL1824
COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,ERBB2,4.844056982028163,14320.0,CHEMBL1824
COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,EGFR,4.698970004336019,20000.0,CHEMBL203
COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,EGFR,4.714442690992226,19300.0,CHEMBL203
COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,ERBB2,4.790484985457369,16200.0,CHEMBL1824
COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,ERBB2,4.87942606879415,13200.0,CHEMBL1824
COc1ccc(/C=N/NC2=NC(=O)CS2)cc1,ERBB2,5.0376306643299795,9170.0,CHEMBL1824
COc1ccc(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)cc1,ERBB2,6.408595875213727,704.5,CHEMBL1824
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,EGFR,5.2839966563652006,5200.0,CHEMBL203
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,ERBB2,5.301029995663981,5000.0,CHEMBL1824
COc1ccc(C#CC(C)(C)N)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1,EGFR,5.2060323256818215,6600.0,CHEMBL203
COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,EGFR,5.443697499232712,3600.0,CHEMBL203
COc1ccc(C(O)=C(C#N)C#N)cc1,EGFR,3.346787486224656,450000.0,CHEMBL203
COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,ERBB2,4.919012953089113,12050.0,CHEMBL1824
COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,ERBB2,4.763210900590707,17250.0,CHEMBL1824
COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,ERBB2,5.484126156288321,3280.0,CHEMBL1824
COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,ERBB2,5.3788237182249645,4180.0,CHEMBL1824
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,ERBB2,5.560667306169737,2750.0,CHEMBL1824
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,ERBB2,5.133712660915805,7350.0,CHEMBL1824
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,ERBB2,5.11975822410452,7590.0,CHEMBL1824
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,ERBB2,5.094743951251549,8040.0,CHEMBL1824
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,ERBB2,4.979638717352292,10480.0,CHEMBL1824
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,ERBB2,5.3851027839668655,4120.0,CHEMBL1824
COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,ERBB2,5.838631997765026,1450.0,CHEMBL1824
COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,ERBB2,5.521433504406156,3010.0,CHEMBL1824
COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,ERBB2,5.032920265855503,9270.0,CHEMBL1824
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,ERBB2,5.557520230935552,2770.0,CHEMBL1824
COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1,ERBB2,5.20551195334083,6230.0,CHEMBL1824
COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,ERBB2,4.985479461242076,10340.0,CHEMBL1824
COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,ERBB2,4.905528871358356,12430.0,CHEMBL1824
COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,ERBB2,5.20690839982342,6210.0,CHEMBL1824
COc1ccc(C=C(C#N)C#N)cc1F,EGFR,3.0969100130080562,800000.0,CHEMBL203
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,ERBB2,4.601539150391777,25030.0,CHEMBL1824
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,ERBB2,4.42101715729721,37930.0,CHEMBL1824
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,ERBB2,4.629857152948898,23450.0,CHEMBL1824
COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,ERBB2,4.536554968229572,29070.0,CHEMBL1824
COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,EGFR,5.468521082957745,3400.0,CHEMBL203
COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,EGFR,5.013228265733755,9700.0,CHEMBL203
COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,EGFR,4.841637507904751,14400.0,CHEMBL203
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,ERBB2,4.883259464547056,13084.0,CHEMBL1824
COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,EGFR,5.769551078621726,1700.0,CHEMBL203
COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,EGFR,8.154901959985743,7.0,CHEMBL203
COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,EGFR,8.638272163982407,2.3,CHEMBL203
COc1ccc(CNc2ncnc3ccccc23)cc1,EGFR,5.0,10000.0,CHEMBL203
COc1ccc(COc2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2)cc1,ERBB2,5.4089353929735005,3900.0,CHEMBL1824
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCC=C(C)C)c1,ERBB2,6.431798275933005,370.0,CHEMBL1824
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCCNC(C)(C)C)c1,ERBB2,6.853871964321762,140.0,CHEMBL1824
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCCNC(C)C)c1,ERBB2,6.7447274948966935,180.0,CHEMBL1824
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)(C)C)c1,ERBB2,7.045757490560675,90.0,CHEMBL1824
COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)C)c1,ERBB2,7.0,100.0,CHEMBL1824
COc1ccc(N(CCCl)CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,EGFR,5.402304814074488,3960.0,CHEMBL203
COc1ccc(N(CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)Cl)cc1,EGFR,6.013228265733755,970.0,CHEMBL203
COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,EGFR,6.2636034977233574,545.0,CHEMBL203
COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,EGFR,5.769551078621726,1700.0,CHEMBL203
COc1ccc(NC(=O)Nc2nc3nc(NCCCN4CCN(C)CC4)ncc3cc2-c2c(Cl)cccc2Cl)cc1,EGFR,6.142667503568731,720.0,CHEMBL203
COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,ERBB2,6.3872161432802645,410.0,CHEMBL1824
COc1ccc(NN=C(C#N)C#N)cc1,EGFR,3.221848749616356,600000.0,CHEMBL203
COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,EGFR,7.522878745280337,30.0,CHEMBL203
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,EGFR,5.698970004336019,2000.0,CHEMBL203
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,EGFR,6.657577319177793,220.0,CHEMBL203
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,EGFR,6.6020599913279625,250.0,CHEMBL203
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,EGFR,5.886056647693163,1300.0,CHEMBL203
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,EGFR,6.6020599913279625,250.0,CHEMBL203
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC.Cl,EGFR,6.455931955649724,350.0,CHEMBL203
COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,EGFR,5.7447274948966935,1800.0,CHEMBL203
COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,ERBB2,5.958607314841775,1100.0,CHEMBL1824
COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,ERBB2,7.154901959985743,70.0,CHEMBL1824
COc1ccc(OC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,ERBB2,5.180456064458131,6600.0,CHEMBL1824
COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,EGFR,8.403437700822769,7.1,CHEMBL203
COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,EGFR,5.443697499232712,3600.0,CHEMBL203
COc1ccc2c(NCc3ccccc3)ncnc2c1,EGFR,7.236572006437063,58.0,CHEMBL203
COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,EGFR,5.58838029403677,2580.0,CHEMBL203
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,EGFR,8.0,10.0,CHEMBL203
COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,EGFR,6.580044251510242,263.0,CHEMBL203
COc1ccc2c(Nc3ccccc3)ncnc2c1,EGFR,6.920818753952375,120.0,CHEMBL203
COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,EGFR,5.384775539310863,5250.0,CHEMBL203
COc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,EGFR,5.236572006437063,5800.0,CHEMBL203
COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,EGFR,5.832773124424534,1650.0,CHEMBL203
COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,EGFR,5.008773924307505,9800.0,CHEMBL203
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,EGFR,5.7543191530828635,2050.0,CHEMBL203
COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,EGFR,5.1249387366083,7500.0,CHEMBL203
COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,EGFR,5.525304996677543,4950.0,CHEMBL203
COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,EGFR,5.622062572163754,2450.0,CHEMBL203
COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,ERBB2,5.050609993355087,8900.0,CHEMBL1824
COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,EGFR,7.096910013008056,80.0,CHEMBL203
COc1ccc2cncnc2c1,EGFR,8.0,10.0,CHEMBL203
COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,ERBB2,6.886056647693163,130.0,CHEMBL1824
COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2c1,EGFR,5.082494490447454,8270.0,CHEMBL203
COc1ccc2ncnc(NCc3ccccc3)c2c1,EGFR,6.698970004336019,200.0,CHEMBL203
COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1.Cl,EGFR,7.0,100.0,CHEMBL203
COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1,EGFR,6.647817481888637,225.0,CHEMBL203
COc1ccc2ncnc(Nc3ccc(OC4CCN(C(=O)CC(C)(C)C)CC4)c(C)c3)c2c1,ERBB2,7.017728766960431,96.0,CHEMBL1824
COc1ccc2ncnc(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)c2c1,ERBB2,6.969651079823194,148.0,CHEMBL1824
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,EGFR,7.167491087293763,68.0,CHEMBL203
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,ERBB2,6.510041520575165,309.0,CHEMBL1824
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,EGFR,6.990649750666878,189.0,CHEMBL203
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,EGFR,5.863755459137886,1368.5,CHEMBL203
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,EGFR,8.366531544420413,4.3,CHEMBL203
COc1ccc2ncnc(Nc3ccccc3)c2c1,EGFR,7.259637310505756,55.0,CHEMBL203
COc1ccc2ncncc2c1,EGFR,7.522878745280337,30.0,CHEMBL203
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,EGFR,5.051587034221399,8880.0,CHEMBL203
COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,EGFR,6.096910013008056,800.0,CHEMBL203
COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,EGFR,5.761439372640169,5150.0,CHEMBL203
COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,EGFR,5.858349385648225,3350.0,CHEMBL203
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,EGFR,6.096910013008056,800.0,CHEMBL203
COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,EGFR,6.301029995663981,500.0,CHEMBL203
COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,EGFR,6.481486060122112,330.0,CHEMBL203
COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,EGFR,6.309803919971486,490.0,CHEMBL203
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,EGFR,6.376750709602099,420.0,CHEMBL203
COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,EGFR,6.346787486224656,450.0,CHEMBL203
COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,EGFR,6.337242168318426,460.0,CHEMBL203
COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,EGFR,5.6777807052660805,2100.0,CHEMBL203
COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,EGFR,6.1249387366083,750.0,CHEMBL203
COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,EGFR,6.356547323513812,440.0,CHEMBL203
COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,EGFR,6.455931955649724,350.0,CHEMBL203
COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,EGFR,6.530177984021837,295.0,CHEMBL203
COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,EGFR,6.045757490560675,900.0,CHEMBL203
COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,EGFR,5.950781977329818,1120.0,CHEMBL203
COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,ERBB2,4.725380380908762,18820.0,CHEMBL1824
COc1cccc(/C=N/NC2=NC(=O)CS2)c1,ERBB2,4.341893164493607,45510.0,CHEMBL1824
COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,EGFR,8.096910013008056,8.0,CHEMBL203
COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,EGFR,8.096910013008056,8.0,CHEMBL203
COc1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,ERBB2,4.0400051616715835,91200.0,CHEMBL1824
COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCN(CCO)CC5)cc4c23)c1,ERBB2,6.161780778092375,689.0,CHEMBL1824
COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCNCC5)cc4c23)c1,ERBB2,6.4089353929735005,390.0,CHEMBL1824
COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCOCC5)cc4c23)c1,ERBB2,5.906578314837764,1240.0,CHEMBL1824
COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,EGFR,7.522878745280337,30.0,CHEMBL203
COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,EGFR,5.920818753952375,1200.0,CHEMBL203
COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,EGFR,6.065501548756432,860.0,CHEMBL203
COc1cccc(Nc2ncnc3ccccc23)c1,EGFR,6.0746879085003505,842.0,CHEMBL203
COc1cccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)c1,ERBB2,7.585026652029182,26.0,CHEMBL1824
COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,EGFR,5.187086643357144,6500.0,CHEMBL203
COc1cccc2c(Nc3cccc(Br)c3)ncnc12,EGFR,6.011441043121384,974.0,CHEMBL203
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,ERBB2,5.604673606930649,2485.0,CHEMBL1824
COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,EGFR,7.899629454882437,12.6,CHEMBL203
COc1cccc2ncnc(NCc3ccccc3)c12,EGFR,5.309803919971486,4900.0,CHEMBL203
COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,EGFR,6.356547323513812,440.0,CHEMBL203
COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,ERBB2,7.619788758288394,24.0,CHEMBL1824
COc1cccc2ncnc(Nc3cccc(Br)c3)c12,EGFR,6.856985199745905,139.0,CHEMBL203
COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,EGFR,7.698970004336019,20.0,CHEMBL203
COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,EGFR,4.0,100000.0,CHEMBL203
COc1ccccc1CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,ERBB2,6.361510743045363,435.0,CHEMBL1824
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,ERBB2,7.267606240177031,54.0,CHEMBL1824
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(=O)N(C)C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,ERBB2,7.769551078621726,17.0,CHEMBL1824
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(C)=O)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,ERBB2,7.229147988357855,59.0,CHEMBL1824
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,ERBB2,7.886056647693163,13.0,CHEMBL1824
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCNCC5)CC4)c4ncnc(N)c34)cc2[nH]1,ERBB2,7.356547323513812,44.0,CHEMBL1824
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)cc2[nH]1,ERBB2,7.275724130399211,53.0,CHEMBL1824
COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,EGFR,7.180456064458131,66.0,CHEMBL203
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,EGFR,7.3979400086720375,40.0,CHEMBL203
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,ERBB2,7.366531544420413,43.0,CHEMBL1824
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,EGFR,6.721246399047171,190.0,CHEMBL203
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,ERBB2,6.769551078621726,170.0,CHEMBL1824
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,EGFR,6.366531544420413,430.0,CHEMBL203
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,ERBB2,6.6020599913279625,250.0,CHEMBL1824
COc1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,ERBB2,4.920818753952375,12000.0,CHEMBL1824
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,EGFR,7.080921907623926,83.0,CHEMBL203
CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,ERBB2,8.200659450546418,6.3,CHEMBL1824
CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,ERBB2,8.537602002101044,2.9,CHEMBL1824
CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ERBB2,8.468521082957745,3.4,CHEMBL1824
CS(=O)(=O)CC(NC1CCCCC1)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ERBB2,7.23210238398191,58.6,CHEMBL1824
CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,EGFR,7.301029995663981,50.0,CHEMBL203
CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,ERBB2,7.494850021680094,32.0,CHEMBL1824
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,EGFR,7.568636235841012,27.0,CHEMBL203
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ERBB2,7.657577319177793,22.0,CHEMBL1824
CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,EGFR,6.580044251510242,263.0,CHEMBL203
CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,ERBB2,6.010105436281227,977.0,CHEMBL1824
CS(=O)(=O)CCN(Cc1ccccc1)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,EGFR,7.045757490560675,90.0,CHEMBL203
CS(=O)(=O)CCN(Cc1ccccc1)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ERBB2,6.85078088734462,141.0,CHEMBL1824
CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,ERBB2,7.187086643357144,65.0,CHEMBL1824
CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,ERBB2,7.522878745280337,30.0,CHEMBL1824
CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,EGFR,7.823908740944319,15.0,CHEMBL203
CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,ERBB2,8.045757490560675,9.0,CHEMBL1824
CS(=O)(=O)CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,ERBB2,7.494850021680094,32.0,CHEMBL1824
CS(=O)(=O)CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ERBB2,7.282329496997738,52.2,CHEMBL1824
